Title,Price,City,Bargain,Date,District
iPhone 14 Pro Max 128GB,335000.0,Талас - 01 декабря 2024 г.,False,2024-12-01,
Продам IPhone 13 128gb,170000.0,Астана,True,2024-12-08,Алматинский район - Сегодня в 17:32
iphone 8 plus 256,55000.0,Караганда,False,2024-12-08,Казыбекбийский район - Сегодня в 13:46
iPhone XR - Айфон ХР В Идеале,65000.0,Павлодар - 07 декабря 2024 г.,True,2024-12-07,
Продам iphone 8,35000.0,Акбулак - Сегодня в 15:51,True,2024-12-08,
iPhone 13 pro max 256 g,320000.0,Алматы,False,2024-12-08,Бостандыкский район - Сегодня в 17:28
iPhone 8+ с каробкой,10000.0,Актобе,True,2024-12-08,микрорайон 11 - Сегодня в 20:59
Iphone 13 pro 256gb,210000.0,Кокшетау,True,2024-12-08,Первая аптека - Сегодня в 19:09
IPhone 13 в отличном состоянии,160000.0,Риддер - Сегодня в 16:33,True,2024-12-08,
Iphone  13 256gb,199000.0,Костанай - Сегодня в 16:16,True,2024-12-08,
Ремонт сотовых телефонов Астана на выезд/ Samsung Iphone Xiaomi Huawei,0.0,Астана,False,2024-12-08,Сарыаркинский район - Сегодня в 15:02
Iphone 11 / 128 гб состояние 100%,100000.0,Кызылорда - Сегодня в 05:59,False,2024-12-08,
Iphone в Костанае,100000.0,Костанай - 23 ноября 2024 г.,False,2024-11-23,
Срочно продам ноутбук HP pavilion и IPhone 11 (ЕСТЬ ТОРГ),300000.0,Костанай - 07 декабря 2024 г.,True,2024-12-07,
iPhone XR в корпусе 16 Pro,150000.0,Тараз,False,2024-12-07,1-мкр. Акбулак - 07 декабря 2024 г.
Iphone xr 64gb!!,70000.0,Алматы,True,2024-12-08,Турксибский район - Сегодня в 10:06
Iphone xs 64gb..,70000.0,Рудный - 07 декабря 2024 г.,True,2024-12-07,
Iphone 16 с гарантией продам. Айфон 16,400000.0,Алматы,True,2024-12-08,Алмалинский район - Сегодня в 21:39
Iphone 15 pro  128 гб,399999.0,Семей - Сегодня в 09:38,True,2024-12-08,
iphone se красный,0.0,Болтирик шешен - Сегодня в 11:42,False,2024-12-08,
IPHONE 13 Pro 128 Gb,300000.0,им.И.Жакаева - Сегодня в 18:08,False,2024-12-08,
iPhone 12 белый 64ГБ,120000.0,Алматы,False,2024-12-08,Ауэзовский район - Сегодня в 18:43
Айфон 14 Про Мах iphone 14 Pro Max,350000.0,Алматы,True,2024-12-08,Алмалинский район - Сегодня в 20:31
iPhone 15 Pro Max,580000.0,Астана,True,2024-12-08,Нура  - Сегодня в 10:02
Iphone 11 Pro смартфон,100000.0,Сарань - 23 ноября 2024 г.,False,2024-11-23,
IPhone 11/ Актив Ломбард/ 0-0-12,80000.0,Актау - Сегодня в 11:37,False,2024-12-08,
Iphone 14 pro 256 gb,315000.0,Чапаево - 06 декабря 2024 г.,False,2024-12-06,
Продам iPhone 11 64gb,92000.0,Зыряновск - 07 декабря 2024 г.,False,2024-12-07,
Продам iphone 11,100000.0,Астана,False,2024-12-08,Нура  - Сегодня в 10:05
Продам iPhone SE,25000.0,Темиртау - Сегодня в 18:02,True,2024-12-08,
Iphone XR 128 gb 2 sim,80000.0,Астана,True,2024-12-08,Сарыаркинский район - Сегодня в 19:15
Продам iphone 14 pro,300000.0,Щучинск - Сегодня в 14:08,False,2024-12-08,
Iphone13 срочно,199000.0,Сарыкамыс - Сегодня в 20:02,True,2024-12-08,
iPhone 14 pro max 256Gb,380000.0,Атырау,True,2024-12-08,Авангард - Сегодня в 14:22
Iphone 7 32gb Rose gold,0.0,Каскелен - 07 декабря 2024 г.,False,2024-12-07,
Продам iphone 13...128 гик,190000.0,Костанай - Сегодня в 14:12,True,2024-12-08,
Iphone 15 pro 256gb,390000.0,Тельмана - Сегодня в 16:10,False,2024-12-08,
Iphone 14 pro max,350000.0,Актау,True,2024-12-08,1 - Сегодня в 17:16
Iphone 15ProMax 256гб серый,470000.0,Актобе,False,2024-11-16,микрорайон 11 - 16 ноября 2024 г.
iPhone 13 Pro Max 256 GB,300000.0,Астана,True,2024-12-03,Есильский район - 03 декабря 2024 г.
Iphone 16 про,550000.0,Алматы,False,2024-12-07,Медеуский район - 07 декабря 2024 г.
Iphone 11 na 128,0.0,Уштобе - Сегодня в 18:07,False,2024-12-08,
Iphone X(64Gb) + Iphone 11 (128Gb),100000.0,Алматы,False,2024-12-08,Бостандыкский район - Сегодня в 16:11
iPhone 14 pro max,340000.0,Алматы,False,2024-12-08,Жетысуский район - Сегодня в 16:56
iPhone 10 256 gb,60000.0,Алматы,True,2024-12-08,Медеуский район - Сегодня в 15:56
iPhone 12 Pro Max,200000.0,Жолбарыса Калшораева - Сегодня в 10:27,True,2024-12-08,
iphone 11 белый  64 гб,45000.0,Алматы,False,2024-12-08,Алмалинский район - Сегодня в 20:40
iPhone 11 В хорошеи состояние,120000.0,Караганда,True,2024-12-08,Казыбекбийский район - Сегодня в 20:31
Новый чехол iphone 14,500.0,Мичуринское - Сегодня в 16:48,False,2024-12-08,
iPhone 15pro 256гбт черный,430000.0,Актау,False,2024-12-08,1 - Сегодня в 22:28
iPhone 14 Pro max 256gb akb 88% телефон Актау,350000.0,Актау,False,2024-12-08,10 - Сегодня в 14:24
iPhone 15 Pro Max 256Gb Black Titanium,500000.0,Алматы,True,2024-12-07,Алмалинский район - 07 декабря 2024 г.
IPhone 16 Pro Max.Samsung S24 Ultra.512Gb,55000.0,Алматы,False,2024-12-08,Алмалинский район - Сегодня в 22:04
ШЫМКЕНТ ДЕШЕВЫЕ зарядка беспроводная MagSafe повербанк на айфон iPhone,4290.0,Шымкент,True,2024-12-07,Аль-Фарабийский район - 07 декабря 2024 г.
Iphone / айфон.,470000.0,Актогай - Сегодня в 17:21,True,2024-12-08,
Срочно продам iPhone 14 pro.       .,350000.0,Сатпаев - Сегодня в 17:17,False,2024-12-08,
IPhone 11pro max,110000.0,Алматы,False,2024-12-08,Алмалинский район - Сегодня в 17:27
Продам iPhone SE,90000.0,Астана,False,2024-12-08,Нура  - Сегодня в 16:59
IPhone 7 с гарантией,39999.0,Тараз,True,2024-12-08,10-мкр. Аса - Сегодня в 19:59
IPHONE 12 pro max 256 gb,320000.0,Сауран - Сегодня в 16:18,True,2024-12-08,
IPhone SE2 в отличном состоянии,60000.0,Актау - Сегодня в 19:42,True,2024-12-08,
"Iphone 11 , 64г продам срочно",95000.0,Тараз,True,2024-12-08,1-мкр. Акбулак - Сегодня в 15:30
Продам Iphone 14 pro 256 gb фиолетовый,330000.0,Усть-Каменогорск,False,2024-12-08,45-я аптека - Сегодня в 22:32
Продам Iphone 12 pro,190000.0,Астана,True,2024-12-08,Алматинский район - Сегодня в 15:19
IPhone 15 PRO MAX новые 256гб,585000.0,Тараз,False,2024-12-06,Золотой квадрат - 06 декабря 2024 г.
Apple iphone 16 pro,610000.0,им.Жанкожа батыра - Сегодня в 18:03,False,2024-12-08,
Iphone 14 pro max акб 90%,360000.0,Актобе,True,2024-12-06,Батыс 2 - 06 декабря 2024 г.
"Iphone 13, 256гб",170001.0,Алматы,True,2024-12-07,Алмалинский район - 07 декабря 2024 г.
Iphone 13 pro max 128gb,230000.0,Караганда,False,2024-12-07,Казыбекбийский район - 07 декабря 2024 г.
Iphone 13 Pro Max,270000.0,Астана,False,2024-12-05,Есильский район - 05 декабря 2024 г.
"iPhone 11, 128 gb.",100000.0,Костанай - 07 декабря 2024 г.,False,2024-12-07,
Продам Iphone 14,190000.0,Лисаковск - Сегодня в 19:27,False,2024-12-08,
Разблокировка Iphone apple любого типа!,0.0,Павлодар - 12 ноября 2024 г.,False,2024-11-12,
Iphone 15 pro max 256 Айфон 15 про макс,470000.0,Астана,True,2024-12-08,Нура  - Сегодня в 15:09
Iphone 11 pro 256гб,100000.0,Атырау,False,2024-12-08,Авангард - Сегодня в 14:37
Iphone 12 mini 256 гб,140000.0,Алматы,True,2024-12-08,Бостандыкский район - Сегодня в 17:29
Iphone 16 Pro Black 1 Tb,720000.0,Алматы,False,2024-12-08,Алмалинский район - Сегодня в 13:39
iphone 11 black 128gb,100000.0,Павлодар - 21 ноября 2024 г.,True,2024-11-21,
iPhone 13 новый запечатанный оригинал,255000.0,Талас - 07 декабря 2024 г.,False,2024-12-07,
Iphone 12 pro 128 Gb  Айфон 12 про в Идеальном состоянии,160000.0,Алматы,False,2024-12-08,Алмалинский район - Сегодня в 10:42
"iPhone 16 pro, айфон",490000.0,Костанай - Сегодня в 15:48,False,2024-12-08,
iPhone 13 Pro 256Gb,350000.0,Нура - Сегодня в 11:55,False,2024-12-08,
Iphone 13 pro 256gb,270000.0,Актау,True,2024-12-08,1 - Сегодня в 18:00
Iphone 15pro 256gb,390000.0,Тельмана - 07 декабря 2024 г.,False,2024-12-07,
Продам Iphone 13 128 гб,159000.0,Петропавловск - Сегодня в 20:52,False,2024-12-08,
iphone 12 aйфон,100000.0,Атырау,False,2024-12-06,Балыкшы - 06 декабря 2024 г.
iPhone 14 Pro Max,400000.0,Костанай - Сегодня в 16:44,True,2024-12-08,
iPhone XR в хорошем состоянии,75000.0,Астана,True,2024-12-08,Алматинский район - Сегодня в 20:27
Айфон 11 128 гб Iphone 11 128gb,60000.0,Кокшетау,True,2024-12-08,Первая аптека - Сегодня в 21:16
"iPhone 11, коробка, чек",100000.0,Уральск,False,2024-12-08,2-й рабочий - Сегодня в 09:28
Iphone 14 pro 256 99%,370000.0,Астана,True,2024-12-07,Есильский район - 07 декабря 2024 г.
Iphone 12 pro с документами,160000.0,Костанай - 04 декабря 2024 г.,True,2024-12-04,
Iphone 14  128 gb 89% starlight,205000.0,Астана,False,2024-12-06,Байконурский  - 06 декабря 2024 г.
iPhone 11 128GB original,125000.0,Тараз,True,2024-12-08,1-мкр. Акбулак - Сегодня в 18:34
Iphone 11 64 gb,120000.0,Шымкент,False,2024-12-08,Аль-Фарабийский район - Сегодня в 15:32
Продам iPhone 12 pro 128 gb,185000.0,Павлодар - Сегодня в 22:11,False,2024-12-08,
iPhone 15 pro 256gb,365000.0,Уральск,False,2024-12-08,2-й рабочий - Сегодня в 16:38
Продам iphone 7 plus +,35000.0,Темиртау - Сегодня в 12:56,False,2024-12-08,
Iphone 13 128 гб,200000.0,Караганда,True,2024-12-08,Октябрьский район - Сегодня в 22:45
СРОЧНАЯ продажа/обмен iphone 11 pro max 256g,105000.0,Панфилово - Сегодня в 22:56,False,2024-12-08,
Iphone 12 pro max 256 gb,190000.0,Экибастуз - 07 декабря 2024 г.,True,2024-12-07,
iPhone 12 128 gb,200000.0,Астана,False,2024-12-08,Нура  - Сегодня в 16:14
Айфон 13 iPhone 13 128 Гб,175000.0,Шымкент,True,2024-12-08,Аль-Фарабийский район - Сегодня в 13:16
